Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100
;6,206122211;-7,402027545;-7,013436328;-3,698685601;-0,582478383;4,791199207;-5,032666297;6,460305705;1,172991805;12,74485053;-4,850571079;-11,19350268;-3,705197357;9,515131545;-14,00420121;-13,0045194;15,59842073;9,480873913;-11,24474121;14,86312114;-11,77752967;-6,05753923;15,50706668;-1,520746627;5,510927421;-6,058479528;14,77312581;-3,821084432;9,297333674;9,557723207;-9,708773851;5,792953583;5,726010816;9,333683584;-8,454677151;1,711541574;-6,72774055;-10,17027013;10,18985176;-5,985277021;-2,083008656;3,923270382;14,69105878;-16,91013733;16,9078987;-22,34052615;4,15894708;5,485490042;-8,108720055;14,66947722;-7,550521483;18,18935053;6,377253975;1,58066196;-11,02127944;2,374160157;3,239386213;19,51536462;-9,635730725;10,86490377;3,956046025;-18,72211738;0,343126798;9,315653122;5,896776503;6,140079079;-5,777703461;4,25737458;5,289543308;-26,7903725;-0,024829751;5,04566045;12,01862916;-18,03532501;-4,43687536;-11,13749799;-8,027151067;21,0663705;-7,304889048;-1,384515316;-9,844920405;-6,348862672;-2,622495691;18,49313052;2,406228882;-1,557401109;23,37698987;-12,81582016;-2,595375726;-13,78391958;-0,502719144;-17,22786323;9,879496425;-11,53902366;-5,524960003;2,962187453;-13,03136746;3,332632945;1,006321861;C
;6,433121442;-4,262240046;-8,03351097;-3,375642739;-1,193150673;4,97105635;-3,997573819;6,134982462;0,935386493;10,90365094;-8,172534687;-11,77179067;-2,650797338;8,467301135;-13,42106946;-9,512531139;15,69854157;-9,345178031;7,487189703;14,85076155;-12,2080337;-6,653516349;13,58773622;-0,418600928;8,609018495;-5,598271728;13,77407921;-4,057755104;9,519513915;5,93074495;-10,21252411;4,669761451;-2,315651709;11,21297541;-5,577424416;2,065248387;-6,635520241;-11,17690608;10,35414482;-2,227233263;-2,710471456;0,998874142;15,82401401;-21,70504533;18,54066441;-19,86625207;4,671883698;3,044139768;-7,570656098;14,07330572;-11,79202279;21,91565201;7,048042292;3,909762709;-0,858271345;4,520582031;1,582701554;18,54903755;-8,197969731;12,19146749;3,874195455;-17,63989333;0,250672768;7,704394644;6,768492281;4,710348325;-9,581929309;10,51455805;4,466337768;-23,41889862;-0,768530491;3,964578898;12,42421941;-17,76084549;-4,347107297;-10,83642047;-9,664846198;21,17817726;-3,656379923;-0,434905299;-21,02977689;-5,848152063;-0,826154103;20,95673648;-1,957990394;-1,016908322;25,40315855;;-2,156900809;-14,04054947;-0,008158504;-12,31771534;12,70798027;-11,48287632;-2,929637603;5,920321042;-11,5271753;3,481952409;1,081688455;C
;6,316645105;-4,754728896;-6,867017483;-3,468259601;-0,737925583;4,907787602;-5,421409747;5,961680542;0,603667617;12,17523945;-6,072301895;-12,23292445;-2,542353028;10,01923277;-13,10809168;-14,27328109;15,2756144;3,781308417;0,666252263;15,10986604;-10,64186662;-4,973364532;9,656443723;-1,879759095;6,137856176;-7,115664014;14,32845126;-3,986996522;10,87903956;-0,042338722;-10,37464891;8,651884593;-3,024140031;10,57711522;-7,869771182;5,097550112;-4,927259378;-6,316657463;10,64006328;-3,3778982;-2,865119151;0,375889028;14,58211496;-26,60725925;18,50222296;;3,324699163;2,735043245;-8,196183903;14,06693162;-7,518894619;20,76971838;6,247250535;3,212907204;-8,10395362;5,43725113;1,682197721;19,56900717;-7,416939026;10,91513868;3,190765627;-22,65986514;0,030863976;8,886674301;6,196163936;8,969326634;-8,259913797;8,729255876;5,263198995;-16,39051092;-0,82463451;2,331442386;12,10654352;-17,77466321;-4,168854673;-10,05644921;-7,331124495;19,13940752;-6,113775919;-1,972795992;-10,46208706;-5,925643662;-0,455325497;20,26897187;-2,037884905;-1,536925361;23,02171214;-11,08690757;-1,364814268;-14,12918726;-0,884952054;-16,16510291;11,03694679;-12,76811876;-4,763981794;3,340212599;-12,66992872;3,607209701;0,955783138;A
;6,176007581;-2,573214407;-7,167229056;-5,823363273;-0,555339857;5,241650551;-5,191121998;6,109914182;0,1430752;10,97180299;-9,055116293;-11,46691268;-3,192658723;10,85645724;-14,01853034;-10,40499299;15,47275819;-7,40079522;10,14110686;15,03422891;-11,33203469;-7,611530981;18,88005336;-0,923939817;5,783747128;-6,066504615;15,65756876;-4,028309504;10,10991994;3,058913387;-10,55600303;7,937478267;9,027423077;10,34830281;-9,289240477;;-9,449751663;-7,288420356;9,762095456;-4,679502669;-1,702271003;-1,905712719;15,22809316;-15,14180153;17,39233942;-20,82976235;3,842772768;3,920536662;-8,490016848;15,90719381;-9,192434078;21,927534;6,409948457;2,633159972;-4,077747767;3,296411403;1,508997059;19,0146667;-0,902648085;11,46535199;4,260790196;-17,58993339;0,497024874;8,76229887;7,000541938;8,993457266;-12,8998747;4,454404244;4,935220957;-25,20975341;-1,088095076;0,03443018;12,45309409;-18,02034681;-3,924475171;-10,25452095;-6,625558652;16,87019065;-6,168197471;-1,856238873;-1,292503401;-6,020128264;-0,544261521;20,49746085;0,900814865;-2,55075267;24,53596609;-13,20160727;-2,490683437;-14,12825845;-0,402420741;-7,655474945;11,77799591;-8,544135019;-7,696994167;2,438273791;-12,23930562;3,993492815;0,92629749;B
;6,410160346;-4,584280435;-6,560770274;12,58143734;-0,572982583;5,354327313;-4,702439613;5,942654504;0,644762165;11,81762533;-7,425902305;;-4,108757513;10,41938537;-14,95943537;-11,18506119;15,5114022;2,310498561;21,15086784;15,1091841;-12,22137796;-4,913405318;13,54791873;-1,107690009;9,17853677;-7,119380042;14,75160226;-3,854029519;10,92668063;5,080898932;-9,860069257;6,627993951;4,689744414;9,41982626;-5,605260699;6,754459366;-7,123644561;-6,479494244;9,528837052;-4,098313774;-1,704704989;-0,546067761;15,18070976;-25,60854152;17,54161208;-20,61032115;4,409825552;4,606310403;-7,420174876;14,81652355;-8,942454561;24,41070682;5,758931866;0,871612601;-8,722796952;8,095422457;2,793946573;18,90401757;-5,372448602;10,97499442;3,875976369;-15,10204968;0,552687171;;6,205550216;9,831596386;-11,12942898;8,14639179;4,819972562;-24,83906595;-0,771891575;4,61379814;12,19669187;-17,91427983;-3,821922758;-11,74371483;-10,52085815;18,98675929;-6,090458215;-1,380040319;-20,23936355;-6,71903033;-0,452834111;19,1298398;-1,300921385;-2,026819964;23,86341916;-13,60456937;-2,343478691;-13,94937089;-0,538731603;-12,35550017;;-7,573335371;-6,477426626;-3,175107258;-12,72162234;3,646324129;0,920339041;B
;6,540162742;-4,832282311;-6,774068419;1,472413017;-0,820743935;4,985180016;-4,783048264;5,8733613;-0,362878312;12,69634078;-6,51767779;-12,1311661;-3,03737213;7,447192665;-15,99164551;-9,055163898;15,36408874;11,66725808;9,756206715;15,18549667;-11,24991778;-5,783937119;10,09691982;-1,156028519;7,527760715;-5,522828844;14,78148366;-3,798395631;10,60711781;9,044741199;-9,748279812;5,800124192;0,536399355;9,581285358;-3,612632874;3,001715804;-10,48213491;-5,351592334;10,27470051;-4,20716653;-0,546471146;-1,767436147;15,55088418;-13,03120337;17,96064893;-23,67567832;3,917003766;3,233610668;-8,273056044;15,04049355;-7,713858055;22,436806;5,568518457;2,828233734;;12,03398667;1,488251025;19,77461018;-5,000228574;9,762578496;3,483185498;-14,7974419;0,792751344;8,581485501;5,614816495;4,448226784;-7,472287632;8,118788159;5,403418629;-19,50813694;-2,44807066;3,989450878;11,8915675;-18,01915077;-4,384912054;-11,10887926;-10,81523314;18,87487629;-4,624111242;-0,910314368;-9,269843929;-5,939336449;-1,920585113;19,59753442;-0,005176953;0,187474808;24,52484821;-12,63893542;-2,802986662;-13,65028824;-0,368287918;-12,49057049;12,18426488;-11,81338197;-3,625701355;-0,969018331;-11,66938498;3,632150741;0,716132967;C
;7,486123696;-1,269400869;-6,884884124;10,56168895;-1,563511899;5,055580222;-4,806441939;6,16708755;0,430289494;12,53543222;-4,700732101;-11,89194008;-3,735499683;10,4328071;-16,75343942;-11,08693813;15,51663456;5,520563531;4,009639158;15,02725181;-11,80508967;-5,802234479;10,09962024;-1,456955776;7,608572898;-5,437613276;14,8242635;-3,838149064;8,304218968;5,939593232;-9,779977881;11,20311596;-2,801218105;9,144310119;-7,744178485;5,514233987;-6,437846995;-5,926220243;10,64323058;-4,226947656;-0,928873952;0,054485571;15,03792635;-19,50788934;19,08819661;-21,83595233;4,135299673;2,461298012;-7,660259335;11,08532647;-7,035712067;21,84368503;5,971275146;2,890931197;-2,172192508;10,96570527;2,992405885;18,883764;-1,944435981;11,58220556;3,72785463;-14,96323702;0,066656873;9,476580655;6,675200846;4,898346347;-10,97447979;6,806695721;4,854757937;-19,90901392;-0,787186179;5,437767529;12,52587746;-18,08930793;-3,723390297;-9,139495197;-5,477868636;16,716613;-4,522978513;-1,365919335;-12,93422369;-6,076840233;-1,289253652;18,65842433;-2,271504145;-1,450093694;23,56139778;-12,53200461;-2,306384468;-13,89529226;-0,703051313;-11,25626709;11,87018273;-13,74669074;-3,31500983;3,252824448;-12,70009432;3,835638393;1,048209409;A
;7,740301976;-6,938466724;-6,996290192;-0,314325287;-0,891877712;4,912538151;-5,412562597;5,963869337;0,791630113;11,5128734;-6,329487978;-12,58633916;-3,317685343;9,745328884;-14,21533603;-12,47825866;15,62379649;2,50808072;0,521269857;15,406141;-11,83048302;-5,447499611;20,98532915;-1,720454038;7,922276242;-6,978571134;15,8062395;-3,949256211;9,880958509;9,602731595;-9,527088072;4,247397852;-9,018045505;8,997456529;-10,47921039;5,530109039;-9,803973141;-5,140947259;9,779164621;-7,385463837;-1,036285391;-3,834570646;16,78745302;-26,99267495;18,18042405;-21,45880528;4,513065304;5,835498381;-7,947681877;14,03896488;-9,419186182;21,18947269;6,003561242;2,565989439;4,237366371;0,172992284;-0,120386367;18,18934963;-7,099233402;10,35902629;3,439341787;-18,89046234;0,754169775;9,549250519;6,867625793;12,23121345;-9,151245821;10,61569198;5,391680504;-15,62408616;-1,477976811;3,878128251;12,43164342;-17,94298001;-4,40178188;-10,89453873;-8,372755407;20,71876098;-6,771362704;-2,53522281;-17,08336365;-6,452316299;-1,225569875;19,08409234;-1,903429237;-1,523014094;22,18513034;-11,77419273;-1,909902422;-13,83358949;-0,008431904;-14,93193183;14,720673;-13,43923015;-4,371147942;2,716984788;-12,60097824;3,413782508;1,254039188;B
;7,017754665;-6,686119991;-6,937285906;13,52767633;-0,822883353;5,266845273;-5,930728496;6,339759062;1,219270261;12,31440458;-6,313676316;-11,63245709;-2,949839888;9,438156651;-13,06721615;-10,12465396;15,55505044;1,68494072;9,045622974;15,18684137;-10,88169109;-6,089195567;14,34795481;-1,313427958;6,402304232;-5,50008441;15,02960772;-3,931968702;11,64212121;4,676625925;-9,638496492;6,360896546;-6,22128081;9,67271542;-7,70023823;4,463784641;-9,381167398;-3,820183998;9,94355745;-5,749562722;-0,703018043;-5,417227844;14,68112553;-16,39523101;16,99515032;-21,03495253;4,411300939;4,605225355;-7,736142496;14,33675808;-8,946077013;19,01411422;5,449688346;4,743070677;2,943679059;6,140729616;0,431983281;18,43548167;-13,36162901;11,60856411;3,895176765;-15,68665913;0,265584902;6,891655355;6,390329614;3,682006992;-4,859339432;8,21068431;4,450411183;-21,84803758;-2,320300122;2,175803461;12,02672609;-18,02725954;-3,832163375;-9,254782265;-6,930601149;18,37278952;-9,840298109;-0,861070697;-6,132712176;-5,874597309;-1,158491035;19,11857647;-0,681966137;-1,600203114;23,02641899;-11,84375832;-1,422713587;-14,52719885;-0,770339384;-13,55708708;14,1562972;-11,30926611;-2,643014303;0,748806581;-12,09277749;4,014907961;0,996151963;B
;6,872535181;-1,630697924;-6,626396804;5,820258896;-1,492144842;4,834720816;-5,276473968;5,982830084;0,296233415;11,22398235;-4,961319266;-11,34324283;-3,147613742;8,729182684;-12,55860089;-12,00407763;15,85853461;9,526509926;10,66660039;15,35750456;-11,37192422;-5,922152077;8,907306389;-0,856446601;11,78255411;-6,243199963;14,70090504;-3,845576072;9,869156623;2,74731388;-9,289143741;5,54054754;6,582038631;10,13000954;-9,488847897;2,781284216;-7,340858858;-6,945011299;11,27017566;-5,747412365;-0,518912464;1,644367013;15,78689738;-21,63855366;18,15960585;-20,08792033;4,188898166;5,75664115;-8,403928244;12,98172055;-8,889750135;20,08335131;5,737988479;4,555888744;8,44590607;0,490976065;1,974601143;19,20350057;-9,200536028;11,47551977;3,080523807;-19,22321386;0,432960984;8,59454235;6,33482149;1,751120976;-10,62578993;4,833586512;5,115753494;-19,18608716;-0,751050923;3,783987527;12,50841502;-17,87572958;-4,397668739;-10,06112416;-10,45212045;20,07071644;-7,998437273;-1,074020807;-1,19391414;-6,727589123;-1,541448777;21,01532435;-2,829126643;-0,008990134;23,82705792;-10,32071917;-2,775172794;-13,65225197;-0,019220686;-13,4536706;12,03628603;-7,748083;-4,373134978;1,932157957;-12,58904527;4,328669764;1,049889603;B
;6,057690729;-6,261885336;-7,406068223;-3,38622023;-0,775589283;5,327110568;-4,066356115;5,627626963;0,819650993;10,62793643;-4,634084506;-11,38984783;-2,892319624;9,382580101;-14,42888162;-8,925985695;15,38495276;0,292213322;10,2690033;15,12939939;-12,64042695;-6,710673709;20,78222486;-0,959624084;8,739781706;-6,272535344;14,67671688;-3,929550591;10,2227164;6,400868719;-9,670230541;5,024347099;-18,82021688;11,04801626;-9,561333469;2,694492342;-7,990256931;-4,275380575;9,258987831;-4,087121341;-2,479075464;-6,596501194;15,99809549;-25,89107713;18,25585782;-21,21119664;3,541305969;2,881600338;-7,53003094;14,27181604;-7,914891792;24,74287443;6,356627919;2,436844627;10,67802824;15,46515404;2,444114551;18,17806608;-1,363022529;10,29084421;4,156460759;-13,8739963;0,098814635;9,659425654;6,150167965;4,638033706;-8,88314743;11,24105831;4,32643756;-23,77673422;-1,129387764;3,320008919;12,3284163;-17,85177087;;-11,26321228;-7,494544373;19,26790825;-9,412298989;-1,174979637;-14,05020713;-6,047401357;-1,69619297;19,93504546;3,445475429;-0,799718208;23,25617979;-11,68396751;-1,924061012;-13,92592747;-0,758751917;-10,49166348;12,09809181;-9,963604708;-6,982709298;-0,631797115;-12,12121475;3,687915148;1,117929503;C
;5,328652886;-5,214070912;-6,792146457;9,031957713;-0,842378022;5,196549734;-4,727079803;5,913447664;0,352694637;12,39159555;-4,287190744;-11,34211737;-2,557952975;10,88237016;-13,33714604;-6,009600248;15,48460743;-6,486125924;6,603737679;14,75090431;-11,7045185;-6,296224609;13,05052899;-0,558460662;8,679436716;-6,106023002;14,87413024;-3,806126466;9,957703541;2,33711797;-9,342141154;5,262550425;-9,669676228;10,9170409;-4,839300053;5,738441184;-10,55185436;-6,459924923;10,395168;-2,911964761;0,414460057;1,655976423;15,14137807;-31,09428526;17,54848692;-21,38919623;4,027021851;3,506805246;-7,505079764;13,37890056;-8,481019872;21,42928772;5,969685839;2,531524576;-0,38499131;5,993167936;2,815651823;18,53086068;-3,583776531;11,43122047;4,182937652;-14,69743271;0,494355554;8,243131098;5,962268335;8,449915055;-11,76663804;6,969116225;5,888359597;-24,48696941;-1,889423509;0,228607756;12,36093449;-18,02752389;-4,993795812;-9,467459919;-8,376598013;20,22206426;-8,887522689;-2,102419635;-10,042691;-6,518800382;0,88096921;19,99983952;3,336336619;-1,085865831;23,03083473;-10,64818012;-2,008628118;-13,83866371;-1,030171446;-13,1289189;10,35033332;-8,51082969;-7,818599251;2,231033174;-12,54609912;3,498141813;1,019890205;A
;6,585683225;-4,419790974;-6,680808167;7,649165336;-1,32061942;4,737157901;-4,742927276;6,0699998;0,593624629;11,95307454;-8,074241849;-12,15362055;-3,237084178;9,438535813;-13,88956112;-10,26624839;15,52717216;-6,222092747;-3,481391972;15,07148951;-13,10121854;-4,949729197;11,39042274;-1,49607738;6,672825562;-6,364225743;15,65470495;-4,022327203;12,12202327;4,590876698;-10,25179215;4,465513741;-6,707632105;10,62123525;-8,954308645;1,741560463;-6,630249808;-8,850445886;9,656652982;-4,449295781;1,490355625;-1,892160838;15,74310466;-13,3460716;17,52418768;-20,5138804;4,838664012;2,544025637;-8,420890464;15,64786879;-9,410039215;19,73834921;5,895780409;2,66968175;-1,859186095;10,26323812;2,084561035;17,84170878;-6,589896443;12,05717093;4,131255385;-22,60937052;3,236431999;9,527705607;6,120435104;1,447446953;-6,344149857;5,443218492;5,108675135;-19,00855116;-1,397650294;2,151496349;12,10832369;-18,08695408;-4,165417119;-9,447822781;-8,854839245;18,29554168;-5,838314955;-1,258049512;-13,91056831;-6,052145426;0,98444182;19,54634559;-0,359477597;-1,348965526;20,2999971;-11,82233658;-2,162886409;-14,43474542;-0,205236846;-11,27127263;9,785470725;-14,16478813;2,761221426;-2,691714332;-12,2553204;3,739910326;1,105365375;C
;5,831361524;-4,514615076;-6,193386375;-7,768888151;-1,309890655;4,981584271;-5,594185018;5,921607866;0,079673089;12,56930744;-9,159719982;-12,27239419;-3,972617545;9,821908531;-13,96421339;-11,03496667;15,71953494;1,272019778;12,70390675;15,08413178;-12,56312349;-4,198983025;12,17917168;-1,661275125;1,643341897;-6,068357984;13,26935437;-4,129330675;11,12080702;11,51840979;-10,60149422;6,449011054;-4,479836271;9,090897101;-8,303835003;4,030115519;-6,773548753;-2,992743573;9,73608085;-2,516402797;-0,95751123;-2,597215046;15,57208035;-16,51847593;17,80155455;-21,2830596;4,564783095;5,74004233;-8,279265146;13,42745543;-9,833066023;23,109053;6,437404097;3,765296102;-6,29350495;9,246728086;1,001264093;17,45328055;-4,348479414;10,8322389;4,130734798;-21,07886651;3,120882546;7,850028939;5,558237229;6,39047592;-6,882855037;6,910860986;4,175081511;-23,21667847;-0,554732049;1,712810103;12,18636467;-18,17036596;-4,337458438;-9,992933149;-4,829925228;17,25078312;-7,998586197;-2,458752195;-4,380491209;-6,015763993;-1,485184559;20,61931536;-2,580536538;-2,356975592;24,24098926;-13,04131632;-2,081144535;-13,75082083;-0,425149188;-10,51274925;10,73395971;-10,86783194;-3,393195576;2,661647248;-12,32959149;4,064282026;1,138107026;B
;5,310543825;-1,843936301;-6,602430245;-6,601969561;-1,275605949;5,007040981;-4,919625155;5,748329363;0,543225668;11,73539233;-7,434120575;-12,31696042;-2,363632497;10,37654749;-12,66449017;-12,4253044;15,65393853;15,33358826;0,499026263;15,40305018;-10,76979337;-3,709389184;15,26744376;-1,041851986;9,607443519;-5,471318567;13,73241538;-3,95190739;10,83797538;10,60783531;-9,969483921;5,521627256;-17,24971046;9,555624007;-7,633073574;4,748465238;-7,639090318;-3,762788218;10,41603767;-6,135964485;-1,687004583;1,159098045;14,3195938;-25,60401266;18,77552091;-21,6464262;3,074978922;1,771545935;-8,422258453;16,31794355;-9,855777166;19,43282409;6,081364719;1,861488656;21,24012025;12,04378629;2,805173723;18,4586042;-7,523276405;10,67761265;4,238417482;-19,77446537;1,511789565;9,785369061;6,48611014;4,228505581;-13,04240216;2,228650556;4,461399817;-24,78904304;-1,387805018;1,931083655;12,27011171;-17,91751671;-4,01522967;-9,198621993;-7,412240128;20,09613723;-4,273155282;-2,137735595;-10,71068735;-6,401490544;-1,251555376;17,00734561;1,404765174;-2,815902393;23,03325543;-10,68454868;-2,08277955;-14,33774233;;-8,107981588;11,68018291;;-8,247334224;2,507827528;-12,7524779;4,24820866;0,859920356;A
;8,084738599;-8,563761099;-7,302855253;4,333911569;-0,663809815;5,174766106;-5,402893479;5,991629054;1,08528073;12,22031673;-7,064420701;-11,71498389;-2,351589562;9,242245017;-11,09281822;-13,99097091;15,18588904;1,580819165;1,908086575;15,11633545;-12,55874601;-3,785339371;16,64731856;-1,390086207;8,262031579;-6,271771389;14,44570213;-3,926569637;11,31579731;13,0310042;-9,824512151;4,515738295;-1,963127116;10,14149427;-12,05216;6,319928263;-10,01851763;-5,128095896;10,17290615;-5,539120111;-1,795375465;-3,661175822;15,39749525;-24,47883616;18,24769762;-22,19639479;3,593719387;3,152225677;-7,848310387;14,24146265;-9,306519883;22,7648263;6,219160685;2,192173758;4,27086426;10,9690748;-0,096366755;18,92791557;-10,06443526;10,26632047;4,166632371;-17,72440526;1,255785321;10,23462738;5,989515169;9,611322692;-11,12572;8,693408165;5,463171373;-19,44635437;-1,485139665;2,382121573;12,28528122;-17,93581514;-3,784222545;-10,15186779;-11,45164959;16,43099987;-5,475065444;-2,21425081;-10,09287515;-6,002751109;-2,228708072;18,69857299;-0,678017167;-2,833472015;24,00000135;-12,37056085;-1,942499931;-13,6584701;-1,019999506;-15,5546452;12,19637564;-9,218025217;-10,16950529;0,304339082;-12,57417055;3,522261013;1,049448943;A
;7,193201967;-2,671357752;-6,941752583;-1,658822753;-0,918924809;5,303170482;-5,759730962;6,134699446;0,552210113;11,3500827;-5,928010686;-11,97585427;-3,213428052;9,483216926;-15,11125859;-11,89831944;;12,4617561;10,24533103;14,73979276;-10,29625136;-5,769270965;13,45545937;-0,609469057;9,042444744;-6,741129204;15,19107814;-3,887997941;11,0662686;6,500161898;-9,936931737;8,582471396;-0,636909538;9,453934383;-7,442945584;3,924162651;-5,493764472;-6,563890027;10,55803633;-8,740538752;-1,389587894;0,587064569;16,92526234;-17,87527969;18,82459759;-22,75428696;4,605121082;3,923292747;-8,210750156;15,6873679;-9,021424751;21,66369767;5,781551215;1,577250946;18,4496541;4,141787156;3,373496026;19,01944205;-5,494616357;10,99028203;4,366846083;-19,59343921;-0,214351419;9,653942806;5,272655221;3,976030354;-10,20548114;10,06433573;3,942000495;-19,85258659;-2,123880814;1,141351055;12,20465494;-17,90855247;-4,119192568;-10,43087703;-11,17798009;17,36972081;-7,613449458;-2,662715661;-4,249578293;-6,015367146;-0,959012866;19,27203769;-2,14991044;-0,672556518;23,96313861;-13,36587256;-3,133467145;-14,16098171;0,286145578;-12,1770535;13,334172;-9,447646246;-10,14712781;;-13,11899813;3,676312993;1,114191331;C
;8,654068057;-4,926438073;-7,270839814;-0,364179772;-1,510269672;5,068069597;-4,436810612;5,959883968;-0,0551978;11,80426975;-6,196649675;-11,42569344;-3,27957003;9,051195169;-14,69822474;-10,39445159;15,64288806;8,333850687;-3,620479018;15,17204909;-12,02540257;-4,113702892;17,80553982;-1,9553187;5,984129502;-6,647311078;14,72739915;-3,888827236;10,38064909;-1,643520037;-9,537543814;8,021862422;-11,67328489;9,660544428;-8,142502948;2,219322021;-9,496565428;-13,00831091;9,998521891;-2,703376989;-2,663536437;1,124623605;14,78333191;-30,10730196;18,16763688;-21,89353502;4,13946002;0,983788685;-8,138319708;;-8,69940515;20,05011019;5,031980133;2,740787897;3,468081001;7,792788538;2,188220045;19,35491385;-3,919336715;11,40287717;4,443357038;-18,6335905;0,279309579;8,686681006;6,186155988;1,345239895;-16,47389346;5,148837915;4,747812174;-14,15862392;-1,523033302;3,345865633;12,22211394;-17,72851319;-4,367303155;-10,48048122;-10,65274604;18,73382829;-6,584093056;-2,220622483;-6,014776599;-6,212238099;0,944479147;17,93359683;-0,819358559;-1,085356062;23,88394189;-10,95322176;-2,566935168;-13,86745962;-0,164432389;-6,199855458;10,53368846;-8,489086949;-6,789536406;-1,623246675;-11,62061081;3,931422925;0,991651041;B
;7,982071524;-5,908148894;-7,259881127;8,791391342;-1,41837587;4,977356547;-4,139732461;5,942572795;0,098201664;12,03336009;-5,006010198;-9,982907109;-4,071532538;7,864920948;-14,46141338;-10,36389597;15,64559411;14,39982215;4,938078731;14,98358094;-10,93673663;-5,823225585;12,98236048;-1,431073746;6,16892988;-6,687794351;13,74838938;-3,874131699;10,08778335;4,611326761;-9,942609454;10,5922794;-7,173468576;11,22137196;-8,078217351;5,090914948;-11,0227954;-5,897266071;9,520102774;-7,178037702;-0,200236738;-1,420101001;14,48925599;-12,20639471;18,07102501;-21,9172978;5,045228657;3,586245011;-7,844364182;14,41017912;-8,195285496;22,09142062;5,310598612;3,630882301;-0,696731626;8,729184405;2,03620779;20,13744466;-9,649629992;11,92208346;4,625804441;-23,67472562;0,254530188;8,816362138;6,527900468;8,748411049;-12,34164116;8,595942341;4,330152305;-23,98832602;-0,988756526;3,506833064;12,23071793;-17,83407303;-3,700974046;-9,358303281;-9,391972845;17,83900075;-4,959648991;-2,596002211;-15,07487544;-5,902480144;1,417992176;17,90598612;2,28136011;-0,922871505;24,69956592;-10,8141395;-2,458093257;-14,28398102;0,061004906;-10,27422951;10,55835941;-12,3290443;-12,40351554;2,171872744;-11,92822852;3,643773258;1,022008473;A
;5,994221774;-4,36397448;-6,929867807;5,473089904;-0,625297952;4,614017568;-5,782835656;6,084573429;0,579179609;;-6,919419588;-12,12962871;-3,223700034;9,813760505;-12,8619443;-12,55272663;15,66615513;-1,525850448;2,733630604;14,95777067;-11,93010587;-6,364632657;10,31103735;-1,088804102;8,904100261;-6,312705939;16,21961395;-3,85883819;11,54121873;1,336455385;-9,951344187;6,456513426;-13,48028795;9,056324224;-9,202625998;3,329377959;-7,292589065;-4,760345524;9,752855487;-2,428106606;-1,85015576;-4,065833015;;-4,0599468;16,38402166;-21,84178395;3,789233344;3,171482806;-7,876866343;16,61063071;-8,836416749;23,28538652;6,54660427;2,803297687;-7,773206394;0,803707845;1,491740799;19,32291344;-10,81559217;10,84801339;4,010825291;-15,64592086;;;6,893414904;11,8919119;-10,90133878;9,078489397;4,498992131;-19,60188606;-1,410485209;2,098004976;12,18211606;-18,07593046;-4,784582284;-9,578927145;-9,378293128;18,71035771;-6,089471441;-2,184628693;-17,25910124;-6,285053151;;19,96478428;-2,009998593;-0,822137289;24,59922856;-10,97532337;-1,854709325;-13,96750555;-1,083975058;-11,6800371;9,082900598;-6,93621496;-2,173034838;2,389094036;-11,39024608;3,998069349;1,084149093;B
;5,392049536;-4,271337638;-6,459792637;10,84839051;-0,598733526;4,970299208;-4,785689375;5,982438186;0,39944154;11,49396044;-8,224060013;-11,33341143;-2,258780679;8,93056339;-14,08993337;-14,37856415;15,54128741;7,441608377;6,606263441;15,10751609;-10,98898022;-4,919986647;7,188490565;-1,459076809;4,072105222;-6,24550073;14,55216913;-3,694890801;11,71361731;6,045032438;-9,830758859;5,302713979;5,277062318;10,86297544;-8,313768339;7,449263233;-6,102826644;-7,325572229;9,87126568;-7,676092818;-0,672842987;-0,868880347;15,12023703;-17,24275764;17,71096617;-21,45007581;4,974397876;5,531157865;-8,421517477;12,65431507;-8,863776452;23,79635698;6,664738311;2,995492627;0,037659779;14,29713728;0,588088759;19,91662219;-7,511163491;11,40111358;3,550699402;-16,8644443;1,039207265;8,433031391;6,613025559;4,57700998;-6,893738711;10,52122829;4,759021778;-15,87568449;-1,596933605;2,117120548;11,96097221;-17,90134355;-4,419524289;-8,631617403;-9,185358602;20,12381191;-7,684910143;-0,456919313;-2,222742437;-5,963358623;0,004654828;19,57166847;1,638804169;-2,057541365;24,29804681;-12,38572977;-2,733043267;-14,22487583;-0,365339343;-12,34784638;11,59466298;-10,4751063;-4,815686343;3,01803683;-11,57388748;3,803614903;1,114001346;B
